YEAR,COUNTY,STATE,LOG RGDP,LOG TRI,REGION1,REGION2,REGION3,REGION4,REGION5 ,REGION6,REGION7,CUANTI
2017,WILL,IL,15.21912014,15.14985723,0,0,0,1,0,0,0,176
2018,WILL,IL,15.35240724,15.39161386,0,0,0,1,0,0,0,169
2019,WILL,IL,15.20283064,14.6296183,0,0,0,1,0,0,0,10
2020,WILL,IL,15.16087641,14.54326605,0,0,0,1,0,0,0,171
2021,WILL,IL,15.44032997,14.53291376,0,0,0,1,0,0,0,187
2022,WILL,IL,15.37546554,14.87152825,0,0,0,1,0,0,0,181
2023,WILL,IL,15.34588427,14.61284878,0,0,0,1,0,0,0,170
2001,ROCK ISLAND,IL,13.69422954,15.10500215,0,0,0,1,0,0,0,64
2002,ROCK ISLAND,IL,13.05978986,15.06170569,0,0,0,1,0,0,0,68
2003,ROCK ISLAND,IL,13.11616823,14.97411349,0,0,0,1,0,0,0,67
2004,ROCK ISLAND,IL,13.17688565,14.864845,0,0,0,1,0,0,0,67
2005,ROCK ISLAND,IL,13.15266947,14.88846116,0,0,0,1,0,0,0,67
2006,ROCK ISLAND,IL,13.18492119,14.84658412,0,0,0,1,0,0,0,67
2007,ROCK ISLAND,IL,13.1447509,15.01123805,0,0,0,1,0,0,0,64
2008,ROCK ISLAND,IL,13.07725931,15.74504826,0,0,0,1,0,0,0,61
2009,ROCK ISLAND,IL,13.11100512,15.36744773,0,0,0,1,0,0,0,57
2010,ROCK ISLAND,IL,13.11081495,15.08785534,0,0,0,1,0,0,0,61
2011,ROCK ISLAND,IL,13.04583864,15.0128475,0,0,0,1,0,0,0,58
2012,ROCK ISLAND,IL,13.04830125,14.80903665,0,0,0,1,0,0,0,56
2013,ROCK ISLAND,IL,12.98127205,14.80491737,0,0,0,1,0,0,0,55
2014,ROCK ISLAND,IL,12.96305576,14.61805765,0,0,0,1,0,0,0,52
2015,ROCK ISLAND,IL,12.90537584,14.68065872,0,0,0,1,0,0,0,51
2016,ROCK ISLAND,IL,12.90739879,14.75588664,0,0,0,1,0,0,0,51
2017,ROCK ISLAND,IL,12.90127022,14.65912945,0,0,0,1,0,0,0,51
2018,ROCK ISLAND,IL,12.89451879,14.93530449,0,0,0,1,0,0,0,53
2019,ROCK ISLAND,IL,12.88483942,14.87227696,0,0,0,1,0,0,0,53
2020,ROCK ISLAND,IL,12.86280477,15.00022291,0,0,0,1,0,0,0,51
2021,ROCK ISLAND,IL,12.94539706,14.80887215,0,0,0,1,0,0,0,51
2022,ROCK ISLAND,IL,13.05779072,14.33651804,0,0,0,1,0,0,0,52
2023,ROCK ISLAND,IL,12.9571986,14.70997075,0,0,0,1,0,0,0,60
2001,PEORIA,IL,12.84319959,14.16806633,0,0,0,1,0,0,0,41
2002,PEORIA,IL,12.84316786,14.13300674,0,0,0,1,0,0,0,40
2003,PEORIA,IL,12.7978375,14.13478359,0,0,0,1,0,0,0,39
2004,PEORIA,IL,12.82400855,14.02071578,0,0,0,1,0,0,0,39
2005,PEORIA,IL,12.73512024,14.08982108,0,0,0,1,0,0,0,38
2006,PEORIA,IL,12.76352896,13.92747103,0,0,0,1,0,0,0,38
2007,PEORIA,IL,12.64438564,13.67951055,0,0,0,1,0,0,0,35
2008,PEORIA,IL,12.57140302,13.50260098,0,0,0,1,0,0,0,32
2009,PEORIA,IL,12.72582729,13.01484618,0,0,0,1,0,0,0,30
2010,PEORIA,IL,12.91381283,12.82129291,0,0,0,1,0,0,0,32
2011,PEORIA,IL,12.88463397,12.74119068,0,0,0,1,0,0,0,30
2012,PEORIA,IL,13.02685858,12.72881782,0,0,0,1,0,0,0,30
2013,PEORIA,IL,12.74323538,12.6786303,0,0,0,1,0,0,0,29
2014,PEORIA,IL,12.62112498,12.4726694,0,0,0,1,0,0,0,29
2015,PEORIA,IL,12.60503667,12.4494427,0,0,0,1,0,0,0,29
2016,PEORIA,IL,12.73002277,12.16891175,0,0,0,1,0,0,0,30
2017,PEORIA,IL,12.70852229,11.92683857,0,0,0,1,0,0,0,30
2018,PEORIA,IL,12.73917724,11.83663784,0,0,0,1,0,0,0,30
2019,PEORIA,IL,12.48916671,11.91493161,0,0,0,1,0,0,0,29
2020,PEORIA,IL,12.39011356,11.77684828,0,0,0,1,0,0,0,27
2021,PEORIA,IL,12.31263294,12.15880926,0,0,0,1,0,0,0,29
2022,PEORIA,IL,12.36248648,12.06748223,0,0,0,1,0,0,0,23
2023,PEORIA,IL,12.39195452,11.71109107,0,0,0,1,0,0,0,21
2004,MARSHALL,IN,12.39908683,14.0123728,0,0,0,1,0,0,0,26
2005,MARSHALL,IN,12.42343552,13.94819753,0,0,0,1,0,0,0,28
2006,MARSHALL,IN,12.42694161,13.9258648,0,0,0,1,0,0,0,29
2007,MARSHALL,IN,12.42208684,13.72379316,0,0,0,1,0,0,0,31
2008,MARSHALL,IN,12.32909084,13.02532496,0,0,0,1,0,0,0,29
2009,MARSHALL,IN,12.25298486,13.1513989,0,0,0,1,0,0,0,26
2010,MARSHALL,IN,12.29428039,13.24212829,0,0,0,1,0,0,0,22
2011,MARSHALL,IN,12.40901757,13.18766617,0,0,0,1,0,0,0,19
2012,MARSHALL,IN,12.3981011,13.33948853,0,0,0,1,0,0,0,18
2013,MARSHALL,IN,12.49165376,13.61368919,0,0,0,1,0,0,0,17
2014,MARSHALL,IN,12.48852607,13.75785834,0,0,0,1,0,0,0,22
2015,MARSHALL,IN,12.39798968,13.7881093,0,0,0,1,0,0,0,22
2016,MARSHALL,IN,12.46942104,13.8681278,0,0,0,1,0,0,0,18
2017,MARSHALL,IN,12.48155435,13.95342412,0,0,0,1,0,0,0,17
2018,MARSHALL,IN,12.48241947,13.92014546,0,0,0,1,0,0,0,19
2019,MARSHALL,IN,12.48412475,13.79571538,0,0,0,1,0,0,0,19
2020,MARSHALL,IN,12.42136949,13.83409921,0,0,0,1,0,0,0,17
2021,MARSHALL,IN,12.53021562,14.00638385,0,0,0,1,0,0,0,17
2022,MARSHALL,IN,12.42929219,14.02518056,0,0,0,1,0,0,0,22
2023,MARSHALL,IN,12.39940832,13.8216132,0,0,0,1,0,0,0,21
2001,VIGO,IN,12.90947952,12.59782378,0,0,0,1,0,0,0,24
2002,VIGO,IN,13.04210081,12.52968368,0,0,0,1,0,0,0,29
2006,VIGO,IN,13.24331827,12.74933692,0,0,0,1,0,0,0,42
2007,VIGO,IN,13.43893753,12.59706243,0,0,0,1,0,0,0,32
2008,VIGO,IN,13.32773392,12.14666542,0,0,0,1,0,0,0,19
2009,VIGO,IN,13.13093652,11.70286783,0,0,0,1,0,0,0,20
2010,VIGO,IN,13.07654559,11.76047117,0,0,0,1,0,0,0,21
2011,VIGO,IN,12.95049737,12.2947016,0,0,0,1,0,0,0,24
2012,VIGO,IN,12.87264482,12.16523669,0,0,0,1,0,0,0,19
2013,VIGO,IN,13.56588057,12.21573135,0,0,0,1,0,0,0,15
2014,VIGO,IN,13.70567449,12.23232161,0,0,0,1,0,0,0,15
2015,VIGO,IN,13.32672525,12.21052424,0,0,0,1,0,0,0,17
2016,VIGO,IN,13.09450491,12.04347345,0,0,0,1,0,0,0,17
2017,VIGO,IN,13.01632041,11.60598085,0,0,0,1,0,0,0,20
2018,VIGO,IN,13.0065484,12.03253744,0,0,0,1,0,0,0,20
2019,VIGO,IN,13.00948803,12.73250035,0,0,0,1,0,0,0,20
2020,VIGO,IN,12.97970244,12.08477232,0,0,0,1,0,0,0,22
2021,VIGO,IN,13.05958118,12.04036884,0,0,0,1,0,0,0,20
2022,VIGO,IN,13.02745692,12.02602843,0,0,0,1,0,0,0,20
2023,VIGO,IN,13.03359774,12.00491039,0,0,0,1,0,0,0,20
2002,MARION,IN,16.62430946,13.27499012,0,0,0,1,0,0,0,116
2007,MARION,IN,16.983376,12.44661414,0,0,0,1,0,0,0,111
2008,MARION,IN,17.1550055,12.05465226,0,0,0,1,0,0,0,105
2009,MARION,IN,17.09438225,12.08768329,0,0,0,1,0,0,0,93
2010,MARION,IN,17.06771597,12.56876852,0,0,0,1,0,0,0,91
2011,MARION,IN,16.97826837,12.07862477,0,0,0,1,0,0,0,84
2012,MARION,IN,16.8228846,12.26538153,0,0,0,1,0,0,0,95
2013,MARION,IN,16.98779603,11.95392371,0,0,0,1,0,0,0,100
2014,MARION,IN,16.9514043,12.76899748,0,0,0,1,0,0,0,94
2015,MARION,IN,16.60657848,12.90430031,0,0,0,1,0,0,0,97
2016,MARION,IN,16.61182063,12.87850866,0,0,0,1,0,0,0,98
2017,MARION,IN,16.66590308,12.68096869,0,0,0,1,0,0,0,96
2018,MARION,IN,16.67734188,13.25685599,0,0,0,1,0,0,0,100
2019,MARION,IN,16.59727196,13.16789207,0,0,0,1,0,0,0,97
2020,MARION,IN,16.6809519,12.82365444,0,0,0,1,0,0,0,98
2021,MARION,IN,16.72692878,12.74869723,0,0,0,1,0,0,0,107
2022,MARION,IN,16.77939834,12.64025937,0,0,0,1,0,0,0,109
2023,MARION,IN,16.83339329,12.70464999,0,0,0,1,0,0,0,101
2002,KOSCIUSKO,IN,12.58264776,13.75618085,0,0,0,1,0,0,0,41
2003,KOSCIUSKO,IN,12.57477695,13.91897017,0,0,0,1,0,0,0,37
2004,KOSCIUSKO,IN,12.71227259,13.83720649,0,0,0,1,0,0,0,37
2005,KOSCIUSKO,IN,12.71396497,13.94716062,0,0,0,1,0,0,0,45
2006,KOSCIUSKO,IN,12.76770925,13.91652527,0,0,0,1,0,0,0,41
2007,KOSCIUSKO,IN,12.86308734,13.75510073,0,0,0,1,0,0,0,35
2008,KOSCIUSKO,IN,12.97155444,14.05257714,0,0,0,1,0,0,0,37
2009,KOSCIUSKO,IN,12.96655366,14.05526981,0,0,0,1,0,0,0,29
2010,KOSCIUSKO,IN,12.94622029,14.13272328,0,0,0,1,0,0,0,34
2011,KOSCIUSKO,IN,12.83552628,14.03889073,0,0,0,1,0,0,0,27
2012,KOSCIUSKO,IN,12.83563818,14.25762593,0,0,0,1,0,0,0,23
2013,KOSCIUSKO,IN,12.99673212,14.20799343,0,0,0,1,0,0,0,23
2014,KOSCIUSKO,IN,13.061226,14.02589808,0,0,0,1,0,0,0,20
2015,KOSCIUSKO,IN,12.97687276,14.02367149,0,0,0,1,0,0,0,18
2016,KOSCIUSKO,IN,12.8686137,13.90278079,0,0,0,1,0,0,0,21
2017,KOSCIUSKO,IN,12.95572539,14.05990128,0,0,0,1,0,0,0,22
2018,KOSCIUSKO,IN,12.93521177,14.00512318,0,0,0,1,0,0,0,18
2019,KOSCIUSKO,IN,13.16672853,14.10882247,0,0,0,1,0,0,0,19
2020,KOSCIUSKO,IN,13.622069,13.96502013,0,0,0,1,0,0,0,18
2021,KOSCIUSKO,IN,13.98862318,14.20659888,0,0,0,1,0,0,0,19
2022,KOSCIUSKO,IN,13.91817093,14.00144476,0,0,0,1,0,0,0,24
2023,KOSCIUSKO,IN,13.95481326,13.8468413,0,0,0,1,0,0,0,19
2001,HARRISON,IN,11.0803101,13.63696984,0,0,0,1,0,0,0,6
2002,HARRISON,IN,11.22445642,13.90973924,0,0,0,1,0,0,0,5
2003,HARRISON,IN,11.28172454,13.78818253,0,0,0,1,0,0,0,5
2004,HARRISON,IN,11.36282325,12.91360338,0,0,0,1,0,0,0,8
2005,HARRISON,IN,11.21500449,12.29578994,0,0,0,1,0,0,0,8
2006,HARRISON,IN,11.28775486,12.14355874,0,0,0,1,0,0,0,5
2007,HARRISON,IN,11.37231766,12.31118013,0,0,0,1,0,0,0,8
2008,HARRISON,IN,11.33116375,12.4859443,0,0,0,1,0,0,0,9
2009,HARRISON,IN,11.22674893,12.38944365,0,0,0,1,0,0,0,5
2010,HARRISON,IN,11.1851156,12.46450627,0,0,0,1,0,0,0,3
2011,HARRISON,IN,11.25649655,12.82559568,0,0,0,1,0,0,0,7
2012,HARRISON,IN,11.13413637,12.56189765,0,0,0,1,0,0,0,5
2013,HARRISON,IN,11.38508073,12.41523666,0,0,0,1,0,0,0,5
2014,HARRISON,IN,11.50131836,12.80278434,0,0,0,1,0,0,0,4
2015,HARRISON,IN,11.5696838,12.86025198,0,0,0,1,0,0,0,6
2016,HARRISON,IN,11.68963966,13.28385197,0,0,0,1,0,0,0,5
2017,HARRISON,IN,11.98940185,13.48627325,0,0,0,1,0,0,0,5
2018,HARRISON,IN,12.02421498,13.16104164,0,0,0,1,0,0,0,6
2019,HARRISON,IN,12.1595993,11.13470581,0,0,0,1,0,0,0,6
2020,HARRISON,IN,12.27608367,10.40820503,0,0,0,1,0,0,0,6
2021,HARRISON,IN,12.23381913,4.787491743,0,0,0,1,0,0,0,4
2022,HARRISON,IN,12.16589107,8.185907481,0,0,0,1,0,0,0,4
2023,HARRISON,IN,12.22581155,8.364275085,0,0,0,1,0,0,0,2
2001,ALLEN,IN,13.26646545,13.27581724,0,0,0,1,0,0,0,73
2002,ALLEN,IN,13.3879256,12.92126327,0,0,0,1,0,0,0,59
2003,ALLEN,IN,13.41844656,12.9668191,0,0,0,1,0,0,0,44
2004,ALLEN,IN,13.46623673,12.6294281,0,0,0,1,0,0,0,40
2005,ALLEN,IN,13.41054383,12.52524757,0,0,0,1,0,0,0,38
2006,ALLEN,IN,13.43567665,12.41172532,0,0,0,1,0,0,0,39
2007,ALLEN,IN,13.57038849,12.47508794,0,0,0,1,0,0,0,37
2008,ALLEN,IN,13.48871337,12.13945399,0,0,0,1,0,0,0,34
2009,ALLEN,IN,13.40057071,12.32373781,0,0,0,1,0,0,0,33
2010,ALLEN,IN,13.46999879,12.82044447,0,0,0,1,0,0,0,31
2011,ALLEN,IN,13.45680928,13.09453676,0,0,0,1,0,0,0,32
2012,ALLEN,IN,13.34431422,14.34473214,0,0,0,1,0,0,0,32
2013,ALLEN,IN,13.37845261,13.74881505,0,0,0,1,0,0,0,32
2014,ALLEN,IN,13.44595733,12.86644583,0,0,0,1,0,0,0,44
2015,ALLEN,IN,13.49310453,13.0514702,0,0,0,1,0,0,0,40
2016,ALLEN,IN,13.56771692,13.01217066,0,0,0,1,0,0,0,46
2017,ALLEN,IN,13.54319121,13.00561947,0,0,0,1,0,0,0,46
2018,ALLEN,IN,13.55022904,13.05212304,0,0,0,1,0,0,0,48
2019,ALLEN,IN,13.53680805,13.3415115,0,0,0,1,0,0,0,49
2020,ALLEN,IN,13.47202962,13.13592662,0,0,0,1,0,0,0,40
2021,ALLEN,IN,13.59405808,13.08549588,0,0,0,1,0,0,0,40
2022,ALLEN,IN,13.55089246,13.18514342,0,0,0,1,0,0,0,37
2023,ALLEN,IN,13.52087906,12.90289877,0,0,0,1,0,0,0,39
2001,ADAMS,IN,12.35155731,13.79968563,0,0,0,1,0,0,0,11
2002,ADAMS,IN,12.60781751,13.79435229,0,0,0,1,0,0,0,11
2003,ADAMS,IN,12.4596678,13.50752799,0,0,0,1,0,0,0,10
2004,ADAMS,IN,12.38405564,13.60299409,0,0,0,1,0,0,0,12
2005,ADAMS,IN,12.1349203,13.63304159,0,0,0,1,0,0,0,13
2006,ADAMS,IN,12.15125737,13.78124504,0,0,0,1,0,0,0,14
2007,ADAMS,IN,12.17032629,13.16388999,0,0,0,1,0,0,0,12
2008,ADAMS,IN,12.0877676,14.01549695,0,0,0,1,0,0,0,13
2009,ADAMS,IN,11.96150753,13.21458623,0,0,0,1,0,0,0,10
2010,ADAMS,IN,11.90492701,13.3676743,0,0,0,1,0,0,0,10
2011,ADAMS,IN,12.00898054,13.33382117,0,0,0,1,0,0,0,10
2012,ADAMS,IN,11.92898756,13.20784621,0,0,0,1,0,0,0,9
2013,ADAMS,IN,11.95733561,13.1111801,0,0,0,1,0,0,0,7
2014,ADAMS,IN,12.03545631,13.3064072,0,0,0,1,0,0,0,6
2015,ADAMS,IN,12.12717553,13.31733049,0,0,0,1,0,0,0,5
2016,ADAMS,IN,12.17916383,13.13059915,0,0,0,1,0,0,0,6
2017,ADAMS,IN,12.34771977,13.26981626,0,0,0,1,0,0,0,5
2018,ADAMS,IN,12.34697307,13.37065192,0,0,0,1,0,0,0,6
2019,ADAMS,IN,12.72508665,13.21111559,0,0,0,1,0,0,0,5
2020,ADAMS,IN,12.51850465,13.09261971,0,0,0,1,0,0,0,5
2021,ADAMS,IN,12.3772532,13.37009492,0,0,0,1,0,0,0,5
2022,ADAMS,IN,12.06017945,13.27724621,0,0,0,1,0,0,0,5
2023,ADAMS,IN,12.03223103,12.82035937,0,0,0,1,0,0,0,4
2002,TIPPECANOE,IN,13.16493808,14.12173731,0,0,0,1,0,0,0,58
2003,TIPPECANOE,IN,13.22673601,13.80465147,0,0,0,1,0,0,0,56
2004,TIPPECANOE,IN,13.34157923,13.70970855,0,0,0,1,0,0,0,55
2005,TIPPECANOE,IN,13.27988323,13.59087314,0,0,0,1,0,0,0,47
2006,TIPPECANOE,IN,13.16677636,13.61623824,0,0,0,1,0,0,0,46
2007,TIPPECANOE,IN,13.57360968,13.33205707,0,0,0,1,0,0,0,48
2008,TIPPECANOE,IN,13.46810679,13.39641805,0,0,0,1,0,0,0,46
2009,TIPPECANOE,IN,13.22337907,13.19274089,0,0,0,1,0,0,0,41
2010,TIPPECANOE,IN,13.15345111,13.36439995,0,0,0,1,0,0,0,44
2011,TIPPECANOE,IN,13.20989795,13.32674985,0,0,0,1,0,0,0,43
2012,TIPPECANOE,IN,13.04997546,13.64995072,0,0,0,1,0,0,0,51
2013,TIPPECANOE,IN,13.22838148,13.95787921,0,0,0,1,0,0,0,48
2014,TIPPECANOE,IN,13.30084925,13.87195826,0,0,0,1,0,0,0,48
2015,TIPPECANOE,IN,13.13363956,13.98287062,0,0,0,1,0,0,0,50
2016,TIPPECANOE,IN,13.15730186,14.06627367,0,0,0,1,0,0,0,49
2017,TIPPECANOE,IN,13.25448052,14.08819565,0,0,0,1,0,0,0,52
2018,TIPPECANOE,IN,13.2690163,14.17007344,0,0,0,1,0,0,0,50
2019,TIPPECANOE,IN,13.28488181,14.02557241,0,0,0,1,0,0,0,54
2020,TIPPECANOE,IN,13.39678086,14.07258206,0,0,0,1,0,0,0,53
2021,TIPPECANOE,IN,13.47363696,14.01619278,0,0,0,1,0,0,0,51
2022,TIPPECANOE,IN,13.48935235,14.05676119,0,0,0,1,0,0,0,46
2023,TIPPECANOE,IN,13.5234402,13.96795244,0,0,0,1,0,0,0,45
2001,POSEY,IN,14.09189151,14.70149854,0,0,0,1,0,0,0,62
2002,POSEY,IN,14.09016514,14.58163519,0,0,0,1,0,0,0,63
2003,POSEY,IN,14.43075836,14.47222268,0,0,0,1,0,0,0,66
2004,POSEY,IN,14.8868736,14.77669376,0,0,0,1,0,0,0,67
2005,POSEY,IN,14.6180658,15.12883271,0,0,0,1,0,0,0,67
2006,POSEY,IN,13.90519037,14.5715844,0,0,0,1,0,0,0,65
2007,POSEY,IN,14.2863326,14.47066318,0,0,0,1,0,0,0,66
2008,POSEY,IN,14.49409928,14.44180641,0,0,0,1,0,0,0,69
2009,POSEY,IN,14.48444342,14.52298506,0,0,0,1,0,0,0,74
2011,POSEY,IN,14.35761331,15.82624935,0,0,0,1,0,0,0,76
2012,POSEY,IN,14.08120312,16.19073676,0,0,0,1,0,0,0,75
2013,POSEY,IN,13.39970871,15.91962791,0,0,0,1,0,0,0,73
2014,POSEY,IN,12.93837563,15.44528179,0,0,0,1,0,0,0,80
2015,POSEY,IN,13.25657254,15.60619682,0,0,0,1,0,0,0,81
2016,POSEY,IN,13.56891029,16.11770569,0,0,0,1,0,0,0,88
2017,POSEY,IN,14.14650281,16.19404151,0,0,0,1,0,0,0,85
2018,POSEY,IN,14.47322588,15.77431877,0,0,0,1,0,0,0,81
2019,POSEY,IN,14.70052979,15.72228447,0,0,0,1,0,0,0,83
2020,POSEY,IN,14.57950709,15.68286193,0,0,0,1,0,0,0,81
2021,POSEY,IN,15.09416347,15.5744147,0,0,0,1,0,0,0,84
2022,POSEY,IN,15.01337102,15.78951591,0,0,0,1,0,0,0,83
2023,POSEY,IN,15.1366913,15.35154835,0,0,0,1,0,0,0,78
2002,ELKHART,IN,13.66689221,14.29072366,0,0,0,1,0,0,0,62
2003,ELKHART,IN,13.58289226,14.28054372,0,0,0,1,0,0,0,57
2004,ELKHART,IN,13.78508537,14.42034155,0,0,0,1,0,0,0,54
